,Date,<TICKER>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
170,170,S*Isf..Oil.Ref.Co.,6805.0,6950.0,6800.0,6815.0,450272
171,171,S*Isf..Oil.Ref.Co.,6815.0,7019.0,7017.0,7019.0,1863579
172,172,S*Isf..Oil.Ref.Co.,7019.0,7200.0,6850.0,7007.0,1224789
173,173,S*Isf..Oil.Ref.Co.,7007.0,6898.0,6800.0,6925.0,787391
174,174,S*Isf..Oil.Ref.Co.,6925.0,7132.0,6800.0,7054.0,2556228
175,175,S*Isf..Oil.Ref.Co.,7054.0,7265.0,7054.0,7079.0,23392818
176,176,S*Isf..Oil.Ref.Co.,7079.0,7260.0,7090.0,7151.0,8589922
177,177,S*Isf..Oil.Ref.Co.,7151.0,7239.0,6937.0,7039.0,3137434
178,178,S*Isf..Oil.Ref.Co.,7039.0,6859.0,6828.0,6940.0,787115
179,179,S*Isf..Oil.Ref.Co.,6940.0,7148.0,6732.0,6985.0,8370782
180,180,S*Isf..Oil.Ref.Co.,6985.0,7150.0,6781.0,6947.0,1490812
181,181,S*Isf..Oil.Ref.Co.,6947.0,6940.0,6739.0,6754.0,3007743
182,182,S*Isf..Oil.Ref.Co.,6754.0,6900.0,6660.0,6733.0,1523745
183,183,S*Isf..Oil.Ref.Co.,6733.0,6850.0,6750.0,6746.0,414657
